  976.5	  742.3	0.94	0.08
  976.5	 1070.4	0.98	177.70
 1003.5	  453.9	0.95	FEDInc.Chgs
 1034.7	  119.2	0.94	03OCT19
 1032.9	  298.6	0.99	TT19276H0740
 1031.7	  466.0	0.90	CashWithdrawal
 1032.3	  605.0	0.90	03OCT19
 1032.3	  752.5	0.99	100.00
 1031.1	 1065.6	0.97	77.70
 1060.4	  474.4	0.94	Choque:12004777
 1088.6	  477.4	0.85	Branch:Pic0010047
 1118.6	  120.4	0.91	03OCT19
 1116.8	  300.4	0.82	TT192760C9ED
 1116.8	  453.3	0.85	CashDeposlt
 1116.8	  605.6	0.85	030CT19
 1115.6	  911.5	0.99	100.00
 1115.6	 1070.4	0.89	177.79
 1147.4	  120.4	0.87	07OCT19
 1145.6	  301.0	0.92	FT10200FTQ5V
 1144.4	  525.0	0.74	ItrBanch Setme 07 OCT19
 1143.8	  922.3	0.94	10,970.00
 1143.8	 1081.2	0.95	20,147.70
 1164.8	  414.8	0.74	nt
 1191.2	  423.8	0.97	IFTT
 1220.0	  423.8	0.77	IFTT
 1247.6	  477.4	0.89	Branch:PK0010047
 1278.2	  121.0	0.88	COCT19
 1275.2	  304.0	0.89	FT192810WLOG
 1275.2	  524.4	0.75	IntrBrachSetmOOCT19
 1274.6	  922.9	0.86	10.970.00
 1274.6	 1083.6	0.87	40,117.70
 1296.2	  414.8	0.60	nt
 1323.2	  430.4	0.95	IWFTT
 1351.3	  430.4	0.97	WFTT
 1379.5	  477.4	0.86	Branch:PKD010047
 1410.1	  121.0	0.69	6:1501
 1408.3	  299.2	0.88	FT1S2046VZ1K
 1407.1	  524.4	0.74	InterBranch Setme 11 OCT 19
 1407.1	  925.9	0.93	17,430.00
 1407.7	 1085.4	0.94	57,547.70
 1428.1	  413.6	0.56	mt
 1454.5	  430.4	0.85	IWFTT
 1483.3	  431.0	0.87	IWFTT
 1511.5	  477.4	0.85	Dranch:PH0010047
 1540.9	  121.6	0.74	28OCT15
 1540.3	  525.6	0.88	SERVICECHARGES2OCT10
 1539.7	  743.5	0.93	0.27
 1540.3	 1086.6	0.83	7,547.43
 1569.1	  467.2	0.88	incid.Chg002010
 1597.3	  121.6	0.67	28OCTS9
 1597.3	  525.6	0.89	SERVICECHARGES 2SOCT19
 1597.3	  742.9	0.92	0.05
 1597.9	 1087.9	0.85	57,547.35
 1624.9	  453.9	0.81	FEDIicChgs
 1653.0	  122.8	0.80	0GNOV10
 1651.8	  301.6	0.94	FT10310VC300
 1651.8	  464.8	0.77	Accnt Transfer
 1651.2	  606.2	0.91	ONOV10
 1652.4	  762.2	0.90	57,500.00
 1654.2	 1072.8	0.81	47.36
 1680.6	  457.5	0.73	CONVNPKR
 1708.8	  458.1	0.70	COH INPKH
 1765.2	  120.4	0.59	OCNYrOC
 1764.0	  301.6	0.86	FT20030LRPN1
 1763.4	  524.4	0.91	GERVCE CHARGES SOJAN20
 1765.2	  744.1	0.81	021
 1763.4	 1073.4	0.83	47.11
 1791.0	  466.0	0.87	hcd.Chg122019
 1821.6	  121.0	0.94	30JAN20
 1819.2	  305.8	0.81	FT20030WP8YH
 1819.8	  524.4	0.93	SERVICECHARGES 30JAN20
 1819.8	 1073.4	0.88	47.00
 1848.6	  454.5	0.83	FEDInc.Chgs
 1876.2	  525.0	0.88	SEVICECHARGES 2FED20
 1875.6	  744.1	0.53	Lco
 1875.0	 1073.4	0.80	40,70
 1905.0	  468.4	0.89	incid.Chg012020
 1933.2	  301.6	0.88	FT20060FG12H
 1932.6	  525.6	0.94	SERVICECHARGES 29FEB20
 1930.2	  744.7	0.89	0.05
 1929.0	 1074.6	0.95	46.74
 1965.8	 1173.0	0.59	Page3cfs
 2132.3	  108.4	0.82	nedwithCamScannt
